Time [s],Channel 0,Channel 1,Channel 2
0.229432750,0,0,0
0.229438750,0,1,0
0.229445250,0,0,0
0.229451250,0,1,0
0.229459000,0,0,0
0.229465000,0,1,0
0.229471250,0,0,0
0.229477250,0,1,0
0.229483750,0,0,0
0.229489750,0,1,0
0.229496000,0,0,0
0.229502000,0,1,0
0.229508500,0,0,0
0.229514500,0,1,0
0.229520750,0,0,0
0.229526750,0,1,0
0.229533250,0,0,0
0.229539250,0,1,0
0.229545500,0,0,0
0.229551500,0,1,0
0.229558750,0,1,1
0.229559250,1,1,1
0.235975250,1,1,0
0.235976250,1,0,0
0.235977500,1,1,0
0.235983250,1,0,0
0.235984500,1,1,0
0.235990500,1,0,0
0.235991000,0,0,0
0.235991750,0,1,0
0.236010000,0,0,0
0.236011250,0,1,0
0.236017250,0,0,0
0.236018500,0,1,0
0.236024250,0,0,0
0.236025500,0,1,0
0.236031500,0,0,0
0.236032750,0,1,0
0.236038500,0,0,0
0.236039750,0,1,0
0.236046250,1,1,0
0.236047250,1,1,1
0.241981250,1,1,0
0.241982250,1,0,0
0.241983000,0,0,0
0.241983500,0,1,0
0.241989500,0,0,0
0.241990750,0,1,0
0.241996500,0,0,0
0.241997750,0,1,0
0.242016250,0,0,0
0.242017500,0,1,0
0.242023250,0,0,0
0.242024500,0,1,0
0.242030500,0,0,0
0.242031750,0,1,0
0.242037500,0,0,0
0.242038250,1,0,0
0.242038750,1,1,0
0.242044750,1,0,0
0.242045250,0,0,0
0.242046000,0,1,0
0.242052250,1,1,0
0.242053250,1,1,1
0.247987750,1,1,0
0.247988750,1,0,0
0.247989500,0,0,0
0.247990000,0,1,0
0.247996000,0,0,0
0.247997250,0,1,0
0.248003000,0,0,0
0.248004250,0,1,0
0.248022250,0,0,0
0.248023500,0,1,0
0.248029500,0,0,0
0.248030750,0,1,0
0.248036500,0,0,0
0.248037750,0,1,0
0.248043750,0,0,0
0.248044250,1,0,0
0.248045000,1,1,0
0.248050750,1,0,0
0.248052000,1,1,0
0.248059750,1,0,0
0.248060250,0,0,0
0.248060750,0,1,0
0.248066750,0,0,0
0.248068000,0,1,0
0.248073750,0,0,0
0.248075000,0,1,0
0.248081000,0,0,0
0.248082250,0,1,0
0.248088000,0,0,0
0.248089250,0,1,0
0.248095250,0,0,0
0.248096500,0,1,0
0.248102250,0,0,0
0.248103000,1,0,0
0.248103500,1,1,0
0.248109500,1,0,0
0.248110000,0,0,0
0.248110750,0,1,0
0.248117000,1,1,0
0.248118000,1,1,1
0.253992750,1,1,0
0.253993750,1,0,0
0.253995000,1,1,0
0.254000750,1,0,0
0.254001500,0,0,0
0.254002000,0,1,0
0.254007750,0,0,0
0.254009000,0,1,0
0.254027250,0,0,0
0.254028250,0,1,0
0.254034250,0,0,0
0.254035500,0,1,0
0.254041250,0,0,0
0.254042500,0,1,0
